SeniorCitizen,tenure,MonthlyCharges,TotalCharges,IsNewCustomer,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,HighMonthlyCharges,TenureGroup_1-2yr,TenureGroup_2-4yr,TenureGroup_4+yr,CustomerValue,TenureGroup_1-2yr,TenureGroup_2-4yr,TenureGroup_4+yr,AvgMonthlySpend,Churn
0,41,20.15,802.35,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,False,True,False,826.15,False,True,False,19.103571428571428,0
0,6,69.25,418.4,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,415.5,False,False,False,59.771428571428565,1
0,67,69.35,4653.25,0,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,True,False,False,0,False,False,True,4646.45,False,False,True,68.43014705882354,0
0,16,19.35,275.9,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,True,False,False,309.6,True,False,False,16.22941176470588,0
0,17,19.15,343.45,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,True,False,False,325.54999999999995,True,False,False,19.080555555555556,0
0,35,61.0,2130.45,0,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0,False,True,False,2135.0,False,True,False,59.17916666666666,0
0,58,20.5,1191.4,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,False,False,True,1189.0,False,False,True,20.193220338983053,0
0,1,50.5,50.5,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0,False,False,False,50.5,False,False,False,25.25,1
0,52,50.2,2554.0,0,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,0,False,False,True,2610.4,False,False,True,48.18867924528302,0
0,70,79.6,5589.45,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,1,False,False,True,5572.0,False,False,True,78.72464788732394,0
0,19,24.9,467.7,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0,True,False,False,473.09999999999997,True,False,False,23.384999999999998,0
1,1,74.4,74.4,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,False,False,False,74.4,False,False,False,37.2,1
0,35,106.9,3756.45,0,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,1,False,True,False,3741.5,False,True,False,104.34583333333333,0
0,32,101.35,3334.9,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1,False,True,False,3243.2,False,True,False,101.05757575757576,0
0,17,55.35,920.5,0,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,0,True,False,False,940.95,True,False,False,51.138888888888886,0
0,67,50.55,3431.75,0,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0,False,False,True,3386.85,False,False,True,50.466911764705884,0
0,9,19.5,150.35,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0,False,False,False,175.5,False,False,False,15.035,0
0,31,79.45,2587.7,0,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,True,1,False,True,False,2462.9500000000003,False,True,False,80.865625,1
0,4,90.65,367.95,1,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,False,False,False,362.6,False,False,False,73.59,0
1,58,89.85,5125.75,0,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,1,False,False,True,5211.299999999999,False,False,True,86.87711864406779,0
0,60,79.0,4801.1,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True,1,False,False,True,4740.0,False,False,True,78.70655737704918,0
0,58,104.65,6219.6,0,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,1,False,False,True,6069.700000000001,False,False,True,105.41694915254237,1
0,1,19.55,19.55,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,False,False,False,19.55,False,False,False,9.775,0
0,27,19.9,550.1,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,False,True,False,537.3,False,True,False,19.646428571428572,0
1,66,116.25,7862.25,0,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,1,False,False,True,7672.5,False,False,True,117.34701492537313,0
0,15,87.75,1242.2,0,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,1,True,False,False,1316.25,True,False,False,77.6375,0
1,47,100.05,4871.05,0,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1,False,True,False,4702.349999999999,False,True,False,101.48020833333334,1
0,41,81.3,3190.65,0,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1,False,True,False,3333.2999999999997,False,True,False,75.96785714285714,0
0,59,44.3,2666.75,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0,False,False,True,2613.7,False,False,True,44.44583333333333,0
0,50,70.35,3533.6,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0,False,False,True,3517.4999999999995,False,False,True,69.28627450980392,0
0,17,44.45,792.15,0,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,0,True,False,False,755.6500000000001,True,False,False,44.00833333333333,0
0,6,49.15,295.65,1,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,False,False,False,294.9,False,False,False,42.23571428571428,0
1,51,29.45,1459.35,0,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,False,False,True,1501.95,False,False,True,28.064423076923074,0
0,44,100.55,4398.15,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,1,False,True,False,4424.2,False,True,False,97.73666666666666,1
0,49,85.3,4297.95,0,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,1,False,False,True,4179.7,False,False,True,85.959,0
0,2,95.65,167.3,1,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,1,False,False,False,191.3,False,False,False,55.76666666666667,1
0,59,69.1,4096.9,0,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,0,False,False,True,4076.8999999999996,False,False,True,68.28166666666667,0
1,50,70.35,3454.6,0,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0,False,False,True,3517.4999999999995,False,False,True,67.73725490196078,0
0,59,20.6,1286.0,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,False,False,True,1215.4,False,False,True,21.433333333333334,0
0,18,74.15,1387.0,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,True,False,False,1334.7,True,False,False,73.0,0
0,10,75.05,786.3,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,False,False,False,750.5,False,False,False,71.48181818181818,0
0,14,44.6,641.25,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,True,False,False,624.4,True,False,False,42.75,0
0,35,21.45,705.45,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,False,True,False,750.75,False,True,False,19.595833333333335,0
0,8,43.45,345.5,0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,0,False,False,False,347.6,False,False,False,38.388888888888886,0
0,18,20.05,345.9,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,True,False,False,360.90000000000003,True,False,False,18.205263157894734,0
0,60,94.15,5811.8,0,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1,False,False,True,5649.0,False,False,True,95.27540983606558,0
0,1,94.4,94.4,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,1,False,False,False,94.4,False,False,False,47.2,1
0,6,19.55,124.45,1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,False,False,False,117.30000000000001,False,False,False,17.77857142857143,0
0,19,75.9,1375.6,0,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,1,True,False,False,1442.1000000000001,True,False,False,68.78,0
0,53,64.15,3491.55,0,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0,False,False,True,3399.9500000000003,False,False,True,64.65833333333333,0
1,72,109.55,7920.7,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,1,False,False,True,7887.599999999999,False,False,True,108.5027397260274,0
0,60,110.8,6640.7,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,1,False,False,True,6648.0,False,False,True,108.8639344262295,0
0,1,55.0,55.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,0,False,False,False,55.0,False,False,False,27.5,1
0,13,53.45,718.1,0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,0,True,False,False,694.85,True,False,False,51.292857142857144,0
0,5,69.95,320.4,1,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,False,False,False,349.75,False,False,False,53.4,0
0,1,101.45,101.45,1,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1,False,False,False,101.45,False,False,False,50.725,1
0,13,97.0,1334.45,0,True,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,1,True,False,False,1261.0,True,False,False,95.31785714285715,0
0,37,90.6,3358.65,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,1,False,True,False,3352.2,False,True,False,88.38552631578948,0
0,64,73.55,4764.0,0,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,False,False,True,4707.2,False,False,True,73.29230769230769,0
0,5,67.95,350.3,1,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,0,False,False,False,339.75,False,False,False,58.38333333333333,1
0,61,94.35,5703.0,0,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,1,False,False,True,5755.349999999999,False,False,True,91.98387096774194,0
0,1,69.5,69.5,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,False,False,False,69.5,False,False,False,34.75,1
0,1,18.85,18.85,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0,False,False,False,18.85,False,False,False,9.425,1
0,26,19.4,525.55,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,False,True,False,504.4,False,True,False,19.46481481481481,0
0,1,69.2,69.2,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,False,False,False,69.2,False,False,False,34.6,1
0,24,19.75,483.15,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,True,False,False,474.0,True,False,False,19.326,0
0,17,54.6,934.8,0,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,0,True,False,False,928.2,True,False,False,51.93333333333333,0
0,26,29.8,786.5,0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,False,True,False,774.8000000000001,False,True,False,29.12962962962963,0
0,1,69.65,69.65,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,False,False,False,69.65,False,False,False,34.825,1
1,40,101.85,4086.3,0,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,1,False,True,False,4074.0,False,True,False,99.66585365853659,1
0,52,103.05,5364.8,0,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1,False,False,True,5358.599999999999,False,False,True,101.22264150943397,0
0,1,82.3,82.3,1,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1,False,False,False,82.3,False,False,False,41.15,1
0,1,20.3,20.3,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,False,False,False,20.3,False,False,False,10.15,0
0,21,35.1,770.4,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0,True,False,False,737.1,True,False,False,35.018181818181816,0
0,67,105.7,6816.95,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,1,False,False,True,7081.900000000001,False,False,True,100.24926470588235,0
0,44,56.25,2419.55,0,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,False,True,False,2475.0,False,True,False,53.76777777777778,0
0,70,60.35,4138.7,0,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,0,False,False,True,4224.5,False,False,True,58.291549295774644,0
0,3,79.25,267.6,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,False,False,False,237.75,False,False,False,66.9,1
0,56,59.8,3457.45,0,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,0,False,False,True,3348.7999999999997,False,False,True,60.657017543859645,0
0,13,84.6,1115.2,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1,True,False,False,1099.8,True,False,False,79.65714285714286,1
0,58,93.4,5435.6,0,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,False,False,True,5417.200000000001,False,False,True,92.12881355932204,1
0,42,94.2,4186.3,0,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,False,True,False,3956.4,False,True,False,97.35581395348838,1
1,1,25.05,25.05,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,False,False,False,25.05,False,False,False,12.525,1
0,46,99.65,4630.2,0,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,1,False,True,False,4583.900000000001,False,True,False,98.51489361702127,0
0,63,50.65,3221.25,0,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0,False,False,True,3190.95,False,False,True,50.33203125,0
0,11,60.9,688.5,0,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,0,False,False,False,669.9,False,False,False,57.375,0
0,15,59.65,867.1,0,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,0,True,False,False,894.75,True,False,False,54.19375,0
0,72,64.7,4746.05,0,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,0,False,False,True,4658.400000000001,False,False,True,65.01438356164384,0
0,29,25.1,712.85,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,False,True,False,727.9000000000001,False,True,False,23.761666666666667,1
0,1,48.95,48.95,1,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0,False,False,False,48.95,False,False,False,24.475,1
0,6,54.85,355.1,1,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,False,False,False,329.1,False,False,False,50.728571428571435,0
0,1,45.3,45.3,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,False,False,False,45.3,False,False,False,22.65,1
0,63,91.35,5764.7,0,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,1,False,False,True,5755.049999999999,False,False,True,90.0734375,0
0,2,85.85,167.3,1,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,1,False,False,False,171.7,False,False,False,55.76666666666667,1
0,18,25.1,428.45,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,True,False,False,451.8,True,False,False,22.55,0
0,43,34.0,1505.35,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,False,True,False,1462.0,False,True,False,34.2125,0
0,15,45.9,693.45,0,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,0,True,False,False,688.5,True,False,False,43.340625,0
0,10,95.2,930.4,0,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,1,False,False,False,952.0,False,False,False,84.58181818181818,1
0,55,20.5,1177.95,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,False,False,True,1127.5,False,False,True,21.03482142857143,0
0,49,100.6,5069.65,0,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,1,False,False,True,4929.4,False,False,True,101.39299999999999,1
0,6,55.3,324.25,1,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0,False,False,False,331.79999999999995,False,False,False,46.32142857142857,1
0,70,20.35,1458.1,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,False,False,True,1424.5,False,False,True,20.536619718309858,0
1,2,74.85,156.4,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,False,False,False,149.7,False,False,False,52.13333333333333,1
1,63,36.1,2298.9,0,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0,False,False,True,2274.3,False,False,True,35.9203125,0
0,25,65.8,1679.65,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,0,False,True,False,1645.0,False,True,False,64.60192307692309,0
1,18,20.35,369.6,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,True,False,False,366.3,True,False,False,19.45263157894737,0
1,28,105.8,2998.0,0,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,1,False,True,False,2962.4,False,True,False,103.37931034482759,0
1,53,96.75,5206.55,0,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,True,1,False,False,True,5127.75,False,False,True,96.4175925925926,0
0,35,102.35,3626.1,0,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,1,False,True,False,3582.25,False,True,False,100.725,1
0,1,24.4,24.4,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,False,False,24.4,False,False,False,12.2,0
0,70,115.65,7968.85,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,1,False,False,True,8095.5,False,False,True,112.23732394366198,1
0,2,79.85,152.45,1,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,1,False,False,False,159.7,False,False,False,50.81666666666666,1
0,26,73.05,1959.5,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,1,False,True,False,1899.3,False,True,False,72.57407407407408,0
0,34,64.35,2053.05,0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,0,False,True,False,2187.8999999999996,False,True,False,58.658571428571435,0
0,19,20.5,398.55,0,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,True,False,False,389.5,True,False,False,19.927500000000002,0
0,15,76.0,1130.85,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,True,False,False,1140.0,True,False,False,70.678125,1
0,62,54.75,3425.35,0,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0,False,False,True,3394.5,False,False,True,54.37063492063492,0
1,42,104.75,4323.45,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,1,False,True,False,4399.5,False,True,False,100.5453488372093,1
0,9,74.65,703.55,0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,False,False,False,671.85,False,False,False,70.35499999999999,1
0,24,51.15,1275.7,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,True,False,False,1227.6,True,False,False,51.028,0
1,68,41.95,2965.75,0,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,0,False,False,True,2852.6000000000004,False,False,True,42.981884057971016,0
0,31,54.35,1647.0,0,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,0,False,True,False,1684.8500000000001,False,True,False,51.46875,0
0,1,56.25,56.25,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0,False,False,False,56.25,False,False,False,28.125,1
0,21,106.1,2249.95,0,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,1,True,False,False,2228.1,True,False,False,102.27045454545454,1
0,63,96.0,6109.75,0,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,1,False,False,True,6048.0,False,False,True,95.46484375,0
1,2,79.75,159.4,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,False,False,False,159.5,False,False,False,53.13333333333333,1
0,61,61.45,3751.15,0,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0,False,False,True,3748.4500000000003,False,False,True,60.502419354838715,0
0,1,68.65,68.65,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,False,False,False,68.65,False,False,False,34.325,1
0,18,19.65,411.25,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,True,False,False,353.7,True,False,False,21.644736842105264,0
0,6,19.0,105.5,1,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,False,False,False,114.0,False,False,False,15.071428571428571,0
0,33,100.0,3320.6,0,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,False,True,False,3300.0,False,True,False,97.66470588235293,0
0,16,20.25,327.45,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0,True,False,False,324.0,True,False,False,19.261764705882353,1
0,56,98.7,5669.5,0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,1,False,False,True,5527.2,False,False,True,99.46491228070175,0
0,23,19.8,465.45,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,True,False,False,455.40000000000003,True,False,False,19.39375,0
0,9,73.8,704.3,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1,False,False,False,664.1999999999999,False,False,False,70.42999999999999,0
1,14,100.2,1369.8,0,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,True,False,False,1402.8,True,False,False,91.32,1
0,15,74.9,1107.25,0,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,True,False,False,1123.5,True,False,False,69.203125,1
0,5,20.05,95.55,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,0,False,False,False,100.25,False,False,False,15.924999999999999,0
0,61,106.2,6375.2,0,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,False,False,True,6478.2,False,False,True,102.8258064516129,0
0,70,116.55,8152.3,0,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,1,False,False,True,8158.5,False,False,True,114.82112676056339,0
0,15,99.7,1566.75,0,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,True,False,False,1495.5,True,False,False,97.921875,0
0,8,19.7,130.25,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,False,False,False,157.6,False,False,False,14.472222222222221,0
0,8,19.5,162.15,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,False,False,False,156.0,False,False,False,18.016666666666666,0
